video-file,kind,engine,identity-source,identity-target,recording-source,recording-target,audio-config,gen-config,gesture-type,script-type
memo-10262-10250-real.mp4,avatar,memo,315,315,10262,10250,real,,no-gesture,scripted-short
memo-10239-10244-real.mp4,avatar,memo,315,315,10239,10244,real,,no-gesture,scripted-short
memo-10260-10234-elevenlabs.mp4,avatar,memo,315,315,10260,10234,elevenlabs,,no-gesture,unscripted
hellomeme-10259-10235-playht.mp4,avatar,hellomeme,315,315,10259,10235,real,,no-gesture,scripted-short
hellomeme-10260-10249-elevenlabs.mp4,avatar,hellomeme,315,315,10260,10249,real,,no-gesture,unscripted
diff2lip-12196-12192-real.mp4,lip-sync,diff2lip,267,267,12196,12192,real,,no-gesture,scripted-short
diff2lip-12206-12219-speechify.mp4,lip-sync,diff2lip,267,267,12206,12219,speechify,,no-gesture,unscripted
diff2lip-12202-12210-speechify.mp4,lip-sync,diff2lip,267,267,12202,12210,speechify,,no-gesture,scripted-short
latentsync-12198-12210-speechify.mp4,lip-sync,latentsync,267,267,12198,12210,speechify,,no-gesture,scripted-short
latentsync-12224-12208-playht.mp4,lip-sync,latentsync,267,267,12224,12208,playht,,no-gesture,scripted-short
latentsync-12201-12214-real.mp4,lip-sync,latentsync,267,267,12201,12214,real,,no-gesture,scripted-long
memo-12201-12214-real.mp4,avatar,memo,267,267,12201,12214,real,,no-gesture,scripted-long
hellomeme-12195-12216-real.mp4,avatar,hellomeme,267,267,12195,12216,real,,no-gesture,scripted-short
diff2lip-7594-7580-elevenlabs.mp4,lip-sync,diff2lip,259,259,7594,7580,elevenlabs,,no-gesture,scripted-short
diff2lip-7587-7568-speechify.mp4,lip-sync,diff2lip,259,259,7587,7568,speechify,,no-gesture,unscripted
diff2lip-7569-7570-playht.mp4,lip-sync,diff2lip,259,259,7569,7570,playht,,no-gesture,scripted-short
latentsync-7566-7580-speechify.mp4,lip-sync,latentsync,259,259,7566,7580,speechify,,no-gesture,scripted-short
latentsync-7591-7574-real.mp4,lip-sync,latentsync,259,259,7591,7574,real,,no-gesture,scripted-short
memo-7583-7568-elevenlabs.mp4,avatar,memo,259,259,7583,7568,elevenlabs,,no-gesture,unscripted
diff2lip-15227-15228-elevenlabs.mp4,lip-sync,diff2lip,270,270,15227,15228,elevenlabs,,no-gesture,scripted-short
diff2lip-15224-15248-real.mp4,lip-sync,diff2lip,270,270,15224,15248,real,,no-gesture,scripted-long
diff2lip-15249-15243-playht.mp4,lip-sync,diff2lip,270,270,15249,15243,playht,,no-gesture,unscripted
latentsync-15220-15231-elevenlabs.mp4,lip-sync,latentsync,270,270,15220,15231,elevenlabs,,no-gesture,scripted-short
latentsync-15245-15221-playht.mp4,lip-sync,latentsync,270,270,15245,15221,playht,,no-gesture,scripted-short
latentsync-15223-15243-playht.mp4,lip-sync,latentsync,270,270,15223,15243,playht,,no-gesture,unscripted
memo-15247-15221-playht.mp4,avatar,memo,270,270,15247,15221,playht,,no-gesture,scripted-short
memo-15249-15222-elevenlabs.mp4,avatar,memo,270,270,15249,15222,elevenlabs,,no-gesture,unscripted
hellomeme-15236-15221-real.mp4,avatar,hellomeme,270,270,15236,15221,real,,no-gesture,scripted-short
hellomeme-15222-15243-speechify.mp4,avatar,hellomeme,270,270,15222,15243,real,,no-gesture,unscripted
diff2lip-9533-9537-playht.mp4,lip-sync,diff2lip,246,246,9533,9537,playht,,no-gesture,scripted-short
diff2lip-9528-9524-speechify.mp4,lip-sync,diff2lip,246,246,9528,9524,speechify,,no-gesture,scripted-short
latentsync-9546-9532-elevenlabs.mp4,lip-sync,latentsync,246,246,9546,9532,elevenlabs,,no-gesture,unscripted
latentsync-9551-9533-speechify.mp4,lip-sync,latentsync,246,246,9551,9533,speechify,,no-gesture,scripted-short
memo-9546-9532-elevenlabs.mp4,avatar,memo,246,246,9546,9532,elevenlabs,,no-gesture,unscripted
memo-9542-9531-real.mp4,avatar,memo,246,246,9542,9531,real,,no-gesture,scripted-short
memo-9549-9527-real.mp4,avatar,memo,246,246,9549,9527,real,,yawn,no-speech
hellomeme-9538-9531-real.mp4,avatar,hellomeme,246,246,9538,9531,real,,no-gesture,scripted-short
hellomeme-9546-9540-playht.mp4,avatar,hellomeme,246,246,9546,9540,real,,no-gesture,unscripted
diff2lip-15905-15876-elevenlabs.mp4,lip-sync,diff2lip,402,402,15905,15876,elevenlabs,,no-gesture,unscripted
diff2lip-15875-15886-elevenlabs.mp4,lip-sync,diff2lip,402,402,15875,15886,elevenlabs,,no-gesture,scripted-short
diff2lip-15892-15877-real.mp4,lip-sync,diff2lip,402,402,15892,15877,real,,no-gesture,scripted-short
latentsync-15904-15900-speechify.mp4,lip-sync,latentsync,402,402,15904,15900,speechify,,no-gesture,unscripted
latentsync-15885-15901-real.mp4,lip-sync,latentsync,402,402,15885,15901,real,,no-gesture,scripted-short
latentsync-15877-15880-elevenlabs.mp4,lip-sync,latentsync,402,402,15877,15880,elevenlabs,,no-gesture,scripted-short
memo-15895-15881-playht.mp4,avatar,memo,402,402,15895,15881,playht,,no-gesture,scripted-short
memo-15882-15884-speechify.mp4,avatar,memo,402,402,15882,15884,speechify,,no-gesture,scripted-short
hellomeme-15892-15895-playht.mp4,avatar,hellomeme,402,402,15892,15895,real,,no-gesture,scripted-short
hellomeme-15882-15875-playht.mp4,avatar,hellomeme,402,402,15882,15875,real,,no-gesture,scripted-short
diff2lip-10443-10437-playht.mp4,lip-sync,diff2lip,304,304,10443,10437,playht,,no-gesture,scripted-short
diff2lip-10430-10449-real.mp4,lip-sync,diff2lip,304,304,10430,10449,real,,no-gesture,scripted-short
diff2lip-10435-10448-elevenlabs.mp4,lip-sync,diff2lip,304,304,10435,10448,elevenlabs,,no-gesture,unscripted
latentsync-10434-10437-speechify.mp4,lip-sync,latentsync,304,304,10434,10437,speechify,,no-gesture,scripted-short
latentsync-10462-10449-playht.mp4,lip-sync,latentsync,304,304,10462,10449,playht,,no-gesture,scripted-short
latentsync-10435-10457-speechify.mp4,lip-sync,latentsync,304,304,10435,10457,speechify,,no-gesture,unscripted
memo-10451-10444-speechify.mp4,avatar,memo,304,304,10451,10444,speechify,,no-gesture,scripted-short
memo-10434-10453-elevenlabs.mp4,avatar,memo,304,304,10434,10453,elevenlabs,,no-gesture,scripted-short
memo-10460-10442-real.mp4,avatar,memo,304,304,10460,10442,real,,no-gesture,scripted-long
hellomeme-10463-10443-playht.mp4,avatar,hellomeme,304,304,10463,10443,real,,no-gesture,scripted-short
hellomeme-10460-10442-real.mp4,avatar,hellomeme,304,304,10460,10442,real,,no-gesture,scripted-long
hellomeme-10445-10449-elevenlabs.mp4,avatar,hellomeme,304,304,10445,10449,real,,no-gesture,scripted-short
diff2lip-6975-6994-speechify.mp4,lip-sync,diff2lip,386,386,6975,6994,speechify,,no-gesture,unscripted
diff2lip-6963-6971-speechify.mp4,lip-sync,diff2lip,386,386,6963,6971,speechify,,no-gesture,scripted-short
diff2lip-6992-6965-real.mp4,lip-sync,diff2lip,386,386,6992,6965,real,,no-gesture,scripted-long
latentsync-6992-6965-real.mp4,lip-sync,latentsync,386,386,6992,6965,real,,no-gesture,scripted-long
latentsync-6989-6974-real.mp4,lip-sync,latentsync,386,386,6989,6974,real,,no-gesture,scripted-short
latentsync-6970-6975-real.mp4,lip-sync,latentsync,386,386,6970,6975,real,,no-gesture,unscripted
latentsync-6982-6986-elevenlabs.mp4,lip-sync,latentsync,386,386,6982,6986,elevenlabs,,no-gesture,scripted-short
memo-6970-6994-elevenlabs.mp4,avatar,memo,386,386,6970,6994,elevenlabs,,no-gesture,unscripted
memo-6992-6965-real.mp4,avatar,memo,386,386,6992,6965,real,,no-gesture,scripted-long
hellomeme-6987-6980-elevenlabs.mp4,avatar,hellomeme,386,386,6987,6980,real,,no-gesture,scripted-short
hellomeme-6970-6994-playht.mp4,avatar,hellomeme,386,386,6970,6994,real,,no-gesture,unscripted
hellomeme-6988-6969-real.mp4,avatar,hellomeme,386,386,6988,6969,real,,laugh,no-speech
diff2lip-14757-14764-speechify.mp4,lip-sync,diff2lip,469,469,14757,14764,speechify,,no-gesture,unscripted
diff2lip-14767-14768-playht.mp4,lip-sync,diff2lip,469,469,14767,14768,playht,,no-gesture,scripted-short
diff2lip-14758-14751-real.mp4,lip-sync,diff2lip,469,469,14758,14751,real,,no-gesture,scripted-short
latentsync-14762-14746-real.mp4,lip-sync,latentsync,469,469,14762,14746,real,,no-gesture,scripted-short
latentsync-14776-14768-playht.mp4,lip-sync,latentsync,469,469,14776,14768,playht,,no-gesture,scripted-short
latentsync-14775-14773-real.mp4,lip-sync,latentsync,469,469,14775,14773,real,,yawn,no-speech
memo-14764-14778-playht.mp4,avatar,memo,469,469,14764,14778,playht,,no-gesture,unscripted
memo-14763-14746-real.mp4,avatar,memo,469,469,14763,14746,real,,no-gesture,scripted-short
memo-14765-14756-playht.mp4,avatar,memo,469,469,14765,14756,playht,,no-gesture,scripted-short
memo-14777-14769-real.mp4,avatar,memo,469,469,14777,14769,real,,no-gesture,scripted-long
hellomeme-14757-14747-elevenlabs.mp4,avatar,hellomeme,469,469,14757,14747,real,,no-gesture,unscripted
hellomeme-14774-14752-real.mp4,avatar,hellomeme,469,469,14774,14752,real,,no-gesture,scripted-short
diff2lip-11310-11325-playht.mp4,lip-sync,diff2lip,446,446,11310,11325,playht,,no-gesture,unscripted
diff2lip-11320-11321-real.mp4,lip-sync,diff2lip,446,446,11320,11321,real,,no-gesture,scripted-short
latentsync-11325-11319-playht.mp4,lip-sync,latentsync,446,446,11325,11319,playht,,no-gesture,unscripted
latentsync-11335-11338-real.mp4,lip-sync,latentsync,446,446,11335,11338,real,,clap,no-speech
latentsync-11322-11311-speechify.mp4,lip-sync,latentsync,446,446,11322,11311,speechify,,no-gesture,scripted-short
memo-11331-11330-elevenlabs.mp4,avatar,memo,446,446,11331,11330,elevenlabs,,no-gesture,scripted-short
memo-11343-11321-real.mp4,avatar,memo,446,446,11343,11321,real,,no-gesture,scripted-short
memo-11325-11315-speechify.mp4,avatar,memo,446,446,11325,11315,speechify,,no-gesture,unscripted
hellomeme-11325-11319-playht.mp4,avatar,hellomeme,446,446,11325,11319,real,,no-gesture,unscripted
hellomeme-11320-11334-real.mp4,avatar,hellomeme,446,446,11320,11334,real,,no-gesture,scripted-short
hellomeme-11327-11341-playht.mp4,avatar,hellomeme,446,446,11327,11341,real,,no-gesture,scripted-short
diff2lip-9660-9656-speechify.mp4,lip-sync,diff2lip,489,489,9660,9656,speechify,,no-gesture,unscripted
diff2lip-9654-9685-speechify.mp4,lip-sync,diff2lip,489,489,9654,9685,speechify,,no-gesture,scripted-short
diff2lip-9653-9657-speechify.mp4,lip-sync,diff2lip,489,489,9653,9657,speechify,,no-gesture,scripted-short
latentsync-9664-9678-elevenlabs.mp4,lip-sync,latentsync,489,489,9664,9678,elevenlabs,,no-gesture,scripted-short
latentsync-9680-9659-elevenlabs.mp4,lip-sync,latentsync,489,489,9680,9659,elevenlabs,,no-gesture,scripted-short
latentsync-9660-9684-elevenlabs.mp4,lip-sync,latentsync,489,489,9660,9684,elevenlabs,,no-gesture,unscripted
memo-9683-9685-real.mp4,avatar,memo,489,489,9683,9685,real,,no-gesture,scripted-short
memo-9681-9653-speechify.mp4,avatar,memo,489,489,9681,9653,speechify,,no-gesture,scripted-short
memo-9656-9675-playht.mp4,avatar,memo,489,489,9656,9675,playht,,no-gesture,unscripted
hellomeme-9660-9675-playht.mp4,avatar,hellomeme,489,489,9660,9675,real,,no-gesture,unscripted
hellomeme-9661-9658-real.mp4,avatar,hellomeme,489,489,9661,9658,real,,no-gesture,scripted-long
hellomeme-9667-9678-speechify.mp4,avatar,hellomeme,489,489,9667,9678,real,,no-gesture,scripted-short
hellomeme-9683-9680-playht.mp4,avatar,hellomeme,489,489,9683,9680,real,,no-gesture,scripted-short
diff2lip-14531-14508-playht.mp4,lip-sync,diff2lip,358,358,14531,14508,playht,,no-gesture,scripted-short
diff2lip-14532-14522-playht.mp4,lip-sync,diff2lip,358,358,14532,14522,playht,,no-gesture,scripted-short
diff2lip-14520-14518-speechify.mp4,lip-sync,diff2lip,358,358,14520,14518,speechify,,no-gesture,unscripted
latentsync-14527-14534-real.mp4,lip-sync,latentsync,358,358,14527,14534,real,,no-gesture,scripted-short
latentsync-14540-14508-elevenlabs.mp4,lip-sync,latentsync,358,358,14540,14508,elevenlabs,,no-gesture,scripted-short
memo-14534-14511-real.mp4,avatar,memo,358,358,14534,14511,real,,no-gesture,scripted-short
hellomeme-14532-14527-elevenlabs.mp4,avatar,hellomeme,358,358,14532,14527,real,,no-gesture,scripted-short
hellomeme-14537-14517-playht.mp4,avatar,hellomeme,358,358,14537,14517,real,,no-gesture,scripted-short
diff2lip-13509-13535-elevenlabs.mp4,lip-sync,diff2lip,294,294,13509,13535,elevenlabs,,no-gesture,unscripted
diff2lip-13524-13514-real.mp4,lip-sync,diff2lip,294,294,13524,13514,real,,no-gesture,scripted-short
diff2lip-13525-13530-real.mp4,lip-sync,diff2lip,294,294,13525,13530,real,,no-gesture,scripted-short
latentsync-13529-13521-speechify.mp4,lip-sync,latentsync,294,294,13529,13521,speechify,,no-gesture,scripted-short
latentsync-13523-13535-speechify.mp4,lip-sync,latentsync,294,294,13523,13535,speechify,,no-gesture,unscripted
latentsync-13512-13525-playht.mp4,lip-sync,latentsync,294,294,13512,13525,playht,,no-gesture,scripted-short
memo-13523-13535-elevenlabs.mp4,avatar,memo,294,294,13523,13535,elevenlabs,,no-gesture,unscripted
memo-13534-13514-elevenlabs.mp4,avatar,memo,294,294,13534,13514,elevenlabs,,no-gesture,scripted-short
memo-13508-13530-real.mp4,avatar,memo,294,294,13508,13530,real,,no-gesture,scripted-short
hellomeme-13512-13519-playht.mp4,avatar,hellomeme,294,294,13512,13519,real,,no-gesture,scripted-short
hellomeme-13504-13510-speechify.mp4,avatar,hellomeme,294,294,13504,13510,real,,no-gesture,scripted-short
hellomeme-13523-13535-speechify.mp4,avatar,hellomeme,294,294,13523,13535,real,,no-gesture,unscripted
diff2lip-14688-14692-real.mp4,lip-sync,diff2lip,437,437,14688,14692,real,,no-gesture,scripted-short
latentsync-14703-14685-elevenlabs.mp4,lip-sync,latentsync,437,437,14703,14685,elevenlabs,,no-gesture,unscripted
latentsync-14695-14684-elevenlabs.mp4,lip-sync,latentsync,437,437,14695,14684,elevenlabs,,no-gesture,scripted-short
memo-14698-14708-real.mp4,avatar,memo,437,437,14698,14708,real,,no-gesture,scripted-long
memo-14704-14707-real.mp4,avatar,memo,437,437,14704,14707,real,,no-gesture,scripted-short
memo-14703-14701-playht.mp4,avatar,memo,437,437,14703,14701,playht,,no-gesture,unscripted
diff2lip-11837-11820-speechify.mp4,lip-sync,diff2lip,338,338,11837,11820,speechify,,no-gesture,scripted-short
diff2lip-11838-11844-real.mp4,lip-sync,diff2lip,338,338,11838,11844,real,,no-gesture,scripted-long
diff2lip-11841-11845-playht.mp4,lip-sync,diff2lip,338,338,11841,11845,playht,,no-gesture,unscripted
latentsync-11840-11824-real.mp4,lip-sync,latentsync,338,338,11840,11824,real,,no-gesture,scripted-short
latentsync-11825-11845-real.mp4,lip-sync,latentsync,338,338,11825,11845,real,,no-gesture,unscripted
latentsync-11842-11827-speechify.mp4,lip-sync,latentsync,338,338,11842,11827,speechify,,no-gesture,scripted-short
memo-11832-11837-elevenlabs.mp4,avatar,memo,338,338,11832,11837,elevenlabs,,no-gesture,scripted-short
memo-11850-11830-real.mp4,avatar,memo,338,338,11850,11830,real,,no-gesture,scripted-short
hellomeme-11849-11843-speechify.mp4,avatar,hellomeme,338,338,11849,11843,real,,no-gesture,scripted-short
hellomeme-11832-11842-speechify.mp4,avatar,hellomeme,338,338,11832,11842,real,,no-gesture,scripted-short
hellomeme-11825-11845-real.mp4,avatar,hellomeme,338,338,11825,11845,real,,no-gesture,unscripted
diff2lip-9560-9577-playht.mp4,lip-sync,diff2lip,249,249,9560,9577,playht,,no-gesture,scripted-short
diff2lip-9572-9581-real.mp4,lip-sync,diff2lip,249,249,9572,9581,real,,no-gesture,scripted-long
diff2lip-9582-9556-elevenlabs.mp4,lip-sync,diff2lip,249,249,9582,9556,elevenlabs,,no-gesture,scripted-short
latentsync-9564-9584-elevenlabs.mp4,lip-sync,latentsync,249,249,9564,9584,elevenlabs,,no-gesture,scripted-short
latentsync-9576-9580-playht.mp4,lip-sync,latentsync,249,249,9576,9580,playht,,no-gesture,unscripted
latentsync-9570-9561-speechify.mp4,lip-sync,latentsync,249,249,9570,9561,speechify,,no-gesture,scripted-short
memo-9576-9580-speechify.mp4,avatar,memo,249,249,9576,9580,speechify,,no-gesture,unscripted
memo-9557-9577-real.mp4,avatar,memo,249,249,9557,9577,real,,no-gesture,scripted-short
hellomeme-9576-9580-real.mp4,avatar,hellomeme,249,249,9576,9580,real,,no-gesture,unscripted
hellomeme-9577-9561-real.mp4,avatar,hellomeme,249,249,9577,9561,real,,no-gesture,scripted-short
diff2lip-15259-15284-real.mp4,lip-sync,diff2lip,479,479,15259,15284,real,,no-gesture,scripted-short
diff2lip-15273-15253-speechify.mp4,lip-sync,diff2lip,479,479,15273,15253,speechify,,no-gesture,unscripted
latentsync-15261-15282-real.mp4,lip-sync,latentsync,479,479,15261,15282,real,,no-gesture,scripted-short
latentsync-15272-15284-playht.mp4,lip-sync,latentsync,479,479,15272,15284,playht,,no-gesture,scripted-short
memo-15256-15261-real.mp4,avatar,memo,479,479,15256,15261,real,,no-gesture,scripted-short
memo-15271-15286-playht.mp4,avatar,memo,479,479,15271,15286,playht,,no-gesture,scripted-short
hellomeme-15285-15281-playht.mp4,avatar,hellomeme,479,479,15285,15281,real,,no-gesture,scripted-short
hellomeme-15273-15253-elevenlabs.mp4,avatar,hellomeme,479,479,15273,15253,real,,no-gesture,unscripted
hellomeme-15284-15269-speechify.mp4,avatar,hellomeme,479,479,15284,15269,real,,no-gesture,scripted-short
diff2lip-10156-10171-real.mp4,lip-sync,diff2lip,354,354,10156,10171,real,,no-gesture,unscripted
diff2lip-10172-10165-real.mp4,lip-sync,diff2lip,354,354,10172,10165,real,,no-gesture,scripted-short
diff2lip-10163-10174-real.mp4,lip-sync,diff2lip,354,354,10163,10174,real,,no-gesture,scripted-short
latentsync-10161-10188-elevenlabs.mp4,lip-sync,latentsync,354,354,10161,10188,elevenlabs,,no-gesture,scripted-short
latentsync-10171-10186-playht.mp4,lip-sync,latentsync,354,354,10171,10186,playht,,no-gesture,unscripted
latentsync-10168-10182-elevenlabs.mp4,lip-sync,latentsync,354,354,10168,10182,elevenlabs,,no-gesture,scripted-short
memo-10184-10172-elevenlabs.mp4,avatar,memo,354,354,10184,10172,elevenlabs,,no-gesture,scripted-short
memo-10174-10158-real.mp4,avatar,memo,354,354,10174,10158,real,,no-gesture,scripted-short
memo-10156-10186-real.mp4,avatar,memo,354,354,10156,10186,real,,no-gesture,unscripted
hellomeme-10156-10181-elevenlabs.mp4,avatar,hellomeme,354,354,10156,10181,real,,no-gesture,unscripted
hellomeme-10185-10184-playht.mp4,avatar,hellomeme,354,354,10185,10184,real,,no-gesture,scripted-short
hellomeme-10164-10182-elevenlabs.mp4,avatar,hellomeme,354,354,10164,10182,real,,no-gesture,scripted-short
diff2lip-12911-12923-speechify.mp4,lip-sync,diff2lip,438,438,12911,12923,speechify,,no-gesture,scripted-short
diff2lip-12926-12898-real.mp4,lip-sync,diff2lip,438,438,12926,12898,real,,no-gesture,scripted-short
latentsync-12926-12927-elevenlabs.mp4,lip-sync,latentsync,438,438,12926,12927,elevenlabs,,no-gesture,scripted-short
latentsync-12917-12900-elevenlabs.mp4,lip-sync,latentsync,438,438,12917,12900,elevenlabs,,no-gesture,unscripted
latentsync-12923-12915-playht.mp4,lip-sync,latentsync,438,438,12923,12915,playht,,no-gesture,scripted-short
memo-12918-12915-real.mp4,avatar,memo,438,438,12918,12915,real,,no-gesture,scripted-short
memo-12906-12904-speechify.mp4,avatar,memo,438,438,12906,12904,speechify,,no-gesture,scripted-short
hellomeme-12904-12898-real.mp4,avatar,hellomeme,438,438,12904,12898,real,,no-gesture,scripted-short
hellomeme-12922-12917-speechify.mp4,avatar,hellomeme,438,438,12922,12917,real,,no-gesture,unscripted
diff2lip-12279-12290-real.mp4,lip-sync,diff2lip,233,233,12279,12290,real,,no-gesture,unscripted
diff2lip-12301-12292-playht.mp4,lip-sync,diff2lip,233,233,12301,12292,playht,,no-gesture,scripted-short
latentsync-12275-12293-speechify.mp4,lip-sync,latentsync,233,233,12275,12293,speechify,,no-gesture,scripted-short
latentsync-12288-12290-elevenlabs.mp4,lip-sync,latentsync,233,233,12288,12290,elevenlabs,,no-gesture,unscripted
memo-12305-12274-speechify.mp4,avatar,memo,233,233,12305,12274,speechify,,no-gesture,scripted-short
memo-12279-12285-real.mp4,avatar,memo,233,233,12279,12285,real,,no-gesture,unscripted
memo-12283-12301-playht.mp4,avatar,memo,233,233,12283,12301,playht,,no-gesture,scripted-short
hellomeme-12304-12306-real.mp4,avatar,hellomeme,233,233,12304,12306,real,,no-gesture,scripted-long
hellomeme-12288-12279-real.mp4,avatar,hellomeme,233,233,12288,12279,real,,no-gesture,unscripted
hellomeme-12292-12302-playht.mp4,avatar,hellomeme,233,233,12292,12302,real,,no-gesture,scripted-short
diff2lip-13433-13413-playht.mp4,lip-sync,diff2lip,476,476,13433,13413,playht,,no-gesture,scripted-short
diff2lip-13425-13419-elevenlabs.mp4,lip-sync,diff2lip,476,476,13425,13419,elevenlabs,,no-gesture,unscripted
diff2lip-13416-13406-speechify.mp4,lip-sync,diff2lip,476,476,13416,13406,speechify,,no-gesture,scripted-short
latentsync-13416-13406-elevenlabs.mp4,lip-sync,latentsync,476,476,13416,13406,elevenlabs,,no-gesture,scripted-short
latentsync-13431-13426-speechify.mp4,lip-sync,latentsync,476,476,13431,13426,speechify,,no-gesture,scripted-short
memo-13431-13410-speechify.mp4,avatar,memo,476,476,13431,13410,speechify,,no-gesture,scripted-short
memo-13434-13409-real.mp4,avatar,memo,476,476,13434,13409,real,,no-gesture,scripted-long
memo-13416-13421-elevenlabs.mp4,avatar,memo,476,476,13416,13421,elevenlabs,,no-gesture,scripted-short
hellomeme-13417-13425-speechify.mp4,avatar,hellomeme,476,476,13417,13425,real,,no-gesture,unscripted
hellomeme-13426-13428-speechify.mp4,avatar,hellomeme,476,476,13426,13428,real,,no-gesture,scripted-short
diff2lip-11434-11414-real.mp4,lip-sync,diff2lip,303,303,11434,11414,real,,no-gesture,scripted-short
diff2lip-11416-11424-real.mp4,lip-sync,diff2lip,303,303,11416,11424,real,,no-gesture,scripted-long
diff2lip-11421-11440-real.mp4,lip-sync,diff2lip,303,303,11421,11440,real,,no-gesture,unscripted
latentsync-11416-11424-real.mp4,lip-sync,latentsync,303,303,11416,11424,real,,no-gesture,scripted-long
latentsync-11421-11417-playht.mp4,lip-sync,latentsync,303,303,11421,11417,playht,,no-gesture,unscripted
latentsync-11428-11436-playht.mp4,lip-sync,latentsync,303,303,11428,11436,playht,,no-gesture,scripted-short
memo-11438-11435-elevenlabs.mp4,avatar,memo,303,303,11438,11435,elevenlabs,,no-gesture,scripted-short
memo-11426-11418-real.mp4,avatar,memo,303,303,11426,11418,real,,no-gesture,scripted-short
hellomeme-11413-11418-playht.mp4,avatar,hellomeme,303,303,11413,11418,real,,no-gesture,scripted-short
hellomeme-11416-11424-real.mp4,avatar,hellomeme,303,303,11416,11424,real,,no-gesture,scripted-long
diff2lip-15006-14991-speechify.mp4,lip-sync,diff2lip,459,459,15006,14991,speechify,,no-gesture,scripted-short
latentsync-14995-14994-playht.mp4,lip-sync,latentsync,459,459,14995,14994,playht,,no-gesture,scripted-short
memo-15006-15015-elevenlabs.mp4,avatar,memo,459,459,15006,15015,elevenlabs,,no-gesture,scripted-short
memo-15005-14986-real.mp4,avatar,memo,459,459,15005,14986,real,,no-gesture,scripted-short
memo-14983-15004-real.mp4,avatar,memo,459,459,14983,15004,real,,no-gesture,scripted-long
hellomeme-15006-15010-real.mp4,avatar,hellomeme,459,459,15006,15010,real,,no-gesture,scripted-short
hellomeme-14984-15008-elevenlabs.mp4,avatar,hellomeme,459,459,14984,15008,real,,no-gesture,unscripted
diff2lip-9085-9091-playht.mp4,lip-sync,diff2lip,468,468,9085,9091,playht,,no-gesture,scripted-short
diff2lip-9082-9102-playht.mp4,lip-sync,diff2lip,468,468,9082,9102,playht,,no-gesture,unscripted
latentsync-9082-9102-elevenlabs.mp4,lip-sync,latentsync,468,468,9082,9102,elevenlabs,,no-gesture,unscripted
latentsync-9096-9090-real.mp4,lip-sync,latentsync,468,468,9096,9090,real,,no-gesture,scripted-short
latentsync-9111-9081-elevenlabs.mp4,lip-sync,latentsync,468,468,9111,9081,elevenlabs,,no-gesture,scripted-short
memo-9083-9088-speechify.mp4,avatar,memo,468,468,9083,9088,speechify,,no-gesture,scripted-short
memo-9111-9100-playht.mp4,avatar,memo,468,468,9111,9100,playht,,no-gesture,scripted-short
hellomeme-9087-9101-real.mp4,avatar,hellomeme,468,468,9087,9101,real,,no-gesture,scripted-long
diff2lip-7822-7813-speechify.mp4,lip-sync,diff2lip,427,427,7822,7813,speechify,,no-gesture,scripted-short
diff2lip-7796-7807-elevenlabs.mp4,lip-sync,diff2lip,427,427,7796,7807,elevenlabs,,no-gesture,scripted-short
diff2lip-7804-7808-real.mp4,lip-sync,diff2lip,427,427,7804,7808,real,,no-gesture,scripted-long
diff2lip-7817-7802-playht.mp4,lip-sync,diff2lip,427,427,7817,7802,playht,,no-gesture,unscripted
latentsync-7817-7802-speechify.mp4,lip-sync,latentsync,427,427,7817,7802,speechify,,no-gesture,unscripted
latentsync-7800-7826-elevenlabs.mp4,lip-sync,latentsync,427,427,7800,7826,elevenlabs,,no-gesture,scripted-short
memo-7806-7807-playht.mp4,avatar,memo,427,427,7806,7807,playht,,no-gesture,scripted-short
memo-7817-7798-playht.mp4,avatar,memo,427,427,7817,7798,playht,,no-gesture,unscripted
hellomeme-7802-7798-speechify.mp4,avatar,hellomeme,427,427,7802,7798,real,,no-gesture,unscripted
diff2lip-10063-10065-real.mp4,lip-sync,diff2lip,230,230,10063,10065,real,,no-gesture,scripted-short
diff2lip-10089-10079-playht.mp4,lip-sync,diff2lip,230,230,10089,10079,playht,,no-gesture,scripted-short
diff2lip-10070-10091-real.mp4,lip-sync,diff2lip,230,230,10070,10091,real,,no-gesture,scripted-long
diff2lip-10077-10071-speechify.mp4,lip-sync,diff2lip,230,230,10077,10071,speechify,,no-gesture,unscripted
latentsync-10083-10063-elevenlabs.mp4,lip-sync,latentsync,230,230,10083,10063,elevenlabs,,no-gesture,scripted-short
latentsync-10060-10068-playht.mp4,lip-sync,latentsync,230,230,10060,10068,playht,,no-gesture,scripted-short
latentsync-10076-10088-speechify.mp4,lip-sync,latentsync,230,230,10076,10088,speechify,,no-gesture,unscripted
memo-10072-10066-real.mp4,avatar,memo,230,230,10072,10066,real,,no-gesture,scripted-short
memo-10063-10080-elevenlabs.mp4,avatar,memo,230,230,10063,10080,elevenlabs,,no-gesture,scripted-short
memo-10077-10071-speechify.mp4,avatar,memo,230,230,10077,10071,speechify,,no-gesture,unscripted
hellomeme-10081-10086-elevenlabs.mp4,avatar,hellomeme,230,230,10081,10086,real,,no-gesture,scripted-short
hellomeme-10076-10071-playht.mp4,avatar,hellomeme,230,230,10076,10071,real,,no-gesture,unscripted
hellomeme-10083-10090-real.mp4,avatar,hellomeme,230,230,10083,10090,real,,no-gesture,scripted-short
diff2lip-14948-14966-real.mp4,lip-sync,diff2lip,439,439,14948,14966,real,,no-gesture,scripted-short
diff2lip-14968-14964-real.mp4,lip-sync,diff2lip,439,439,14968,14964,real,,no-gesture,scripted-long
