,video-file,kind,engine,identity-source,identity-target,recording-source,recording-target,recording-target-ai-generated,gesture-type,script-type
5781,wav2lip--177-177--3606-3918--0.mp4,lip-sync,wav2lip,177,177,3606,3918,False,no-gesture,scripted-short
5782,wav2lip--177-177--3606-3918--1.mp4,lip-sync,wav2lip,177,177,3606,3918,True,no-gesture,scripted-short
5783,wav2lip--178-178--1048-783--0.mp4,lip-sync,wav2lip,178,178,1048,783,False,wave,no-speech
5784,wav2lip--178-178--1048-783--1.mp4,lip-sync,wav2lip,178,178,1048,783,True,wave,no-speech
5785,wav2lip--178-178--1314-916--0.mp4,lip-sync,wav2lip,178,178,1314,916,False,no-gesture,unscripted
5786,wav2lip--178-178--1314-916--1.mp4,lip-sync,wav2lip,178,178,1314,916,True,no-gesture,unscripted
5787,wav2lip--178-178--1724-648--0.mp4,lip-sync,wav2lip,178,178,1724,648,False,no-gesture,scripted-long
5788,wav2lip--178-178--248-2131--0.mp4,lip-sync,wav2lip,178,178,248,2131,False,no-gesture,scripted-short
5789,wav2lip--178-178--248-2131--1.mp4,lip-sync,wav2lip,178,178,248,2131,True,no-gesture,scripted-short
5790,wav2lip--178-178--3997-3409--0.mp4,lip-sync,wav2lip,178,178,3997,3409,False,no-gesture,scripted-short
5791,wav2lip--178-178--3997-3409--1.mp4,lip-sync,wav2lip,178,178,3997,3409,True,no-gesture,scripted-short
5792,wav2lip--179-179--1411-1002--0.mp4,lip-sync,wav2lip,179,179,1411,1002,False,move-head,no-speech
5793,wav2lip--179-179--1411-1002--1.mp4,lip-sync,wav2lip,179,179,1411,1002,True,move-head,no-speech
5794,wav2lip--179-179--1678-603--0.mp4,lip-sync,wav2lip,179,179,1678,603,False,no-gesture,scripted-long
5795,wav2lip--179-179--2476-466--0.mp4,lip-sync,wav2lip,179,179,2476,466,False,no-gesture,scripted-short
5796,wav2lip--179-179--2476-466--1.mp4,lip-sync,wav2lip,179,179,2476,466,True,no-gesture,scripted-short
5797,wav2lip--179-179--3334-3400--0.mp4,lip-sync,wav2lip,179,179,3334,3400,False,no-gesture,scripted-short
5798,wav2lip--179-179--3334-3400--1.mp4,lip-sync,wav2lip,179,179,3334,3400,True,no-gesture,scripted-short
5799,wav2lip--179-179--870-1269--0.mp4,lip-sync,wav2lip,179,179,870,1269,False,no-gesture,unscripted
5800,wav2lip--179-179--870-1269--1.mp4,lip-sync,wav2lip,179,179,870,1269,True,no-gesture,unscripted
5801,wav2lip--18-18--4104-4876--0.mp4,lip-sync,wav2lip,18,18,4104,4876,False,no-gesture,scripted-long
5802,wav2lip--18-18--4361-5392--0.mp4,lip-sync,wav2lip,18,18,4361,5392,False,move-head,no-speech
5803,wav2lip--18-18--4361-5392--1.mp4,lip-sync,wav2lip,18,18,4361,5392,True,move-head,no-speech
5804,wav2lip--18-18--4705-5731--0.mp4,lip-sync,wav2lip,18,18,4705,5731,False,no-gesture,unscripted
5805,wav2lip--18-18--4705-5731--1.mp4,lip-sync,wav2lip,18,18,4705,5731,True,no-gesture,unscripted
5806,wav2lip--18-18--4963-5051--0.mp4,lip-sync,wav2lip,18,18,4963,5051,False,no-gesture,scripted-short
5807,wav2lip--18-18--4963-5051--1.mp4,lip-sync,wav2lip,18,18,4963,5051,True,no-gesture,scripted-short
5808,wav2lip--18-18--6070-6073--0.mp4,lip-sync,wav2lip,18,18,6070,6073,False,no-gesture,scripted-short
5809,wav2lip--18-18--6070-6073--1.mp4,lip-sync,wav2lip,18,18,6070,6073,True,no-gesture,scripted-short
5810,wav2lip--180-180--1412-333--0.mp4,lip-sync,wav2lip,180,180,1412,333,False,move-head,no-speech
5811,wav2lip--180-180--1412-333--1.mp4,lip-sync,wav2lip,180,180,1412,333,True,move-head,no-speech
5812,wav2lip--180-180--1952-871--0.mp4,lip-sync,wav2lip,180,180,1952,871,False,no-gesture,unscripted
5813,wav2lip--180-180--1952-871--1.mp4,lip-sync,wav2lip,180,180,1952,871,True,no-gesture,unscripted
5814,wav2lip--180-180--203-2477--0.mp4,lip-sync,wav2lip,180,180,203,2477,False,no-gesture,scripted-short
5815,wav2lip--180-180--203-2477--1.mp4,lip-sync,wav2lip,180,180,203,2477,True,no-gesture,scripted-short
5816,wav2lip--180-180--2889-2963--0.mp4,lip-sync,wav2lip,180,180,2889,2963,False,no-gesture,scripted-short
5817,wav2lip--180-180--2889-2963--1.mp4,lip-sync,wav2lip,180,180,2889,2963,True,no-gesture,scripted-short
5818,wav2lip--180-180--604-1679--0.mp4,lip-sync,wav2lip,180,180,604,1679,False,no-gesture,scripted-long
5819,wav2lip--181-181--1019-1428--0.mp4,lip-sync,wav2lip,181,181,1019,1428,False,wave,no-speech
5820,wav2lip--181-181--1019-1428--1.mp4,lip-sync,wav2lip,181,181,1019,1428,True,wave,no-speech
5821,wav2lip--181-181--1153-2102--0.mp4,lip-sync,wav2lip,181,181,1153,2102,False,no-gesture,scripted-short
5822,wav2lip--181-181--1153-2102--1.mp4,lip-sync,wav2lip,181,181,1153,2102,True,no-gesture,scripted-short
5823,wav2lip--181-181--3408-3824--0.mp4,lip-sync,wav2lip,181,181,3408,3824,False,no-gesture,scripted-short
5824,wav2lip--181-181--3408-3824--1.mp4,lip-sync,wav2lip,181,181,3408,3824,True,no-gesture,scripted-short
5825,wav2lip--181-181--620-1695--0.mp4,lip-sync,wav2lip,181,181,620,1695,False,no-gesture,scripted-long
5826,wav2lip--181-181--887-1286--0.mp4,lip-sync,wav2lip,181,181,887,1286,False,no-gesture,unscripted
5827,wav2lip--181-181--887-1286--1.mp4,lip-sync,wav2lip,181,181,887,1286,True,no-gesture,unscripted
5828,wav2lip--182-182--1271-2753--0.mp4,lip-sync,wav2lip,182,182,1271,2753,False,no-gesture,unscripted
5829,wav2lip--182-182--1271-2753--1.mp4,lip-sync,wav2lip,182,182,1271,2753,True,no-gesture,unscripted
5830,wav2lip--182-182--1546-2610--0.mp4,lip-sync,wav2lip,182,182,1546,2610,False,no-gesture,scripted-short
5831,wav2lip--182-182--1546-2610--1.mp4,lip-sync,wav2lip,182,182,1546,2610,True,no-gesture,scripted-short
5832,wav2lip--182-182--1680-605--0.mp4,lip-sync,wav2lip,182,182,1680,605,False,no-gesture,scripted-long
5833,wav2lip--182-182--3672-3212--0.mp4,lip-sync,wav2lip,182,182,3672,3212,False,no-gesture,scripted-short
5834,wav2lip--182-182--3672-3212--1.mp4,lip-sync,wav2lip,182,182,3672,3212,True,no-gesture,scripted-short
5835,wav2lip--182-182--739-334--0.mp4,lip-sync,wav2lip,182,182,739,334,False,move-head,no-speech
5836,wav2lip--182-182--739-334--1.mp4,lip-sync,wav2lip,182,182,739,334,True,move-head,no-speech
5837,wav2lip--183-183--2766-1966--0.mp4,lip-sync,wav2lip,183,183,2766,1966,False,no-gesture,unscripted
5838,wav2lip--183-183--2766-1966--1.mp4,lip-sync,wav2lip,183,183,2766,1966,True,no-gesture,unscripted
5839,wav2lip--183-183--347-1017--0.mp4,lip-sync,wav2lip,183,183,347,1017,False,move-head,no-speech
5840,wav2lip--183-183--347-1017--1.mp4,lip-sync,wav2lip,183,183,347,1017,True,move-head,no-speech
5841,wav2lip--183-183--3981-3148--0.mp4,lip-sync,wav2lip,183,183,3981,3148,False,no-gesture,scripted-short
5842,wav2lip--183-183--3981-3148--1.mp4,lip-sync,wav2lip,183,183,3981,3148,True,no-gesture,scripted-short
5843,wav2lip--183-183--481-1559--0.mp4,lip-sync,wav2lip,183,183,481,1559,False,no-gesture,scripted-short
5844,wav2lip--183-183--481-1559--1.mp4,lip-sync,wav2lip,183,183,481,1559,True,no-gesture,scripted-short
5845,wav2lip--183-183--618-1693--0.mp4,lip-sync,wav2lip,183,183,618,1693,False,no-gesture,scripted-long
5846,wav2lip--184-184--2262-389--0.mp4,lip-sync,wav2lip,184,184,2262,389,False,move-head,no-speech
5847,wav2lip--184-184--2262-389--1.mp4,lip-sync,wav2lip,184,184,2262,389,True,move-head,no-speech
5848,wav2lip--184-184--2808-1325--0.mp4,lip-sync,wav2lip,184,184,2808,1325,False,no-gesture,unscripted
5849,wav2lip--184-184--2808-1325--1.mp4,lip-sync,wav2lip,184,184,2808,1325,True,no-gesture,unscripted
5850,wav2lip--184-184--3864-3068--0.mp4,lip-sync,wav2lip,184,184,3864,3068,False,no-gesture,scripted-short
5851,wav2lip--184-184--3864-3068--1.mp4,lip-sync,wav2lip,184,184,3864,3068,True,no-gesture,scripted-short
5852,wav2lip--184-184--521-1601--0.mp4,lip-sync,wav2lip,184,184,521,1601,False,no-gesture,scripted-short
5853,wav2lip--184-184--521-1601--1.mp4,lip-sync,wav2lip,184,184,521,1601,True,no-gesture,scripted-short
5854,wav2lip--184-184--659-1735--0.mp4,lip-sync,wav2lip,184,184,659,1735,False,no-gesture,scripted-long
5855,wav2lip--185-185--1551-1819--0.mp4,lip-sync,wav2lip,185,185,1551,1819,False,no-gesture,scripted-short
5856,wav2lip--185-185--1551-1819--1.mp4,lip-sync,wav2lip,185,185,1551,1819,True,no-gesture,scripted-short
5857,wav2lip--185-185--1958-2758--0.mp4,lip-sync,wav2lip,185,185,1958,2758,False,no-gesture,unscripted
5858,wav2lip--185-185--1958-2758--1.mp4,lip-sync,wav2lip,185,185,1958,2758,True,no-gesture,unscripted
5859,wav2lip--185-185--2216-1418--0.mp4,lip-sync,wav2lip,185,185,2216,1418,False,move-head,no-speech
5860,wav2lip--185-185--2216-1418--1.mp4,lip-sync,wav2lip,185,185,2216,1418,True,move-head,no-speech
5861,wav2lip--185-185--3694-3565--0.mp4,lip-sync,wav2lip,185,185,3694,3565,False,no-gesture,scripted-short
5862,wav2lip--185-185--3694-3565--1.mp4,lip-sync,wav2lip,185,185,3694,3565,True,no-gesture,scripted-short
5863,wav2lip--185-185--610-1685--0.mp4,lip-sync,wav2lip,185,185,610,1685,False,no-gesture,scripted-long
5864,wav2lip--186-186--1435-1026--0.mp4,lip-sync,wav2lip,186,186,1435,1026,False,move-head,no-speech
5865,wav2lip--186-186--1435-1026--1.mp4,lip-sync,wav2lip,186,186,1435,1026,True,move-head,no-speech
5866,wav2lip--186-186--1702-627--0.mp4,lip-sync,wav2lip,186,186,1702,627,False,no-gesture,scripted-long
5867,wav2lip--186-186--1975-2775--0.mp4,lip-sync,wav2lip,186,186,1975,2775,False,no-gesture,unscripted
5868,wav2lip--186-186--1975-2775--1.mp4,lip-sync,wav2lip,186,186,1975,2775,True,no-gesture,unscripted
5869,wav2lip--186-186--2632-93--0.mp4,lip-sync,wav2lip,186,186,2632,93,False,no-gesture,scripted-short
5870,wav2lip--186-186--2632-93--1.mp4,lip-sync,wav2lip,186,186,2632,93,True,no-gesture,scripted-short
5871,wav2lip--186-186--4013-3463--0.mp4,lip-sync,wav2lip,186,186,4013,3463,False,no-gesture,scripted-short
5872,wav2lip--186-186--4013-3463--1.mp4,lip-sync,wav2lip,186,186,4013,3463,True,no-gesture,scripted-short
5873,wav2lip--187-187--2093-2346--0.mp4,lip-sync,wav2lip,187,187,2093,2346,False,no-gesture,scripted-short
5874,wav2lip--187-187--2093-2346--1.mp4,lip-sync,wav2lip,187,187,2093,2346,True,no-gesture,scripted-short
5875,wav2lip--187-187--2759-1959--0.mp4,lip-sync,wav2lip,187,187,2759,1959,False,no-gesture,unscripted
5876,wav2lip--187-187--2759-1959--1.mp4,lip-sync,wav2lip,187,187,2759,1959,True,no-gesture,unscripted
5878,wav2lip--187-187--3477-3279--0.mp4,lip-sync,wav2lip,187,187,3477,3279,False,no-gesture,scripted-short
5879,wav2lip--187-187--3477-3279--1.mp4,lip-sync,wav2lip,187,187,3477,3279,True,no-gesture,scripted-short
5880,wav2lip--187-187--611-1686--0.mp4,lip-sync,wav2lip,187,187,611,1686,False,no-gesture,scripted-long
5881,wav2lip--188-188--1280-881--0.mp4,lip-sync,wav2lip,188,188,1280,881,False,no-gesture,unscripted
5882,wav2lip--188-188--1280-881--1.mp4,lip-sync,wav2lip,188,188,1280,881,True,no-gesture,unscripted
5883,wav2lip--188-188--1689-614--0.mp4,lip-sync,wav2lip,188,188,1689,614,False,no-gesture,scripted-long
5884,wav2lip--188-188--2096-1555--0.mp4,lip-sync,wav2lip,188,188,2096,1555,False,no-gesture,scripted-short
5885,wav2lip--188-188--2096-1555--1.mp4,lip-sync,wav2lip,188,188,2096,1555,True,no-gesture,scripted-short
5886,wav2lip--188-188--2220-343--0.mp4,lip-sync,wav2lip,188,188,2220,343,False,move-head,no-speech
5887,wav2lip--188-188--2220-343--1.mp4,lip-sync,wav2lip,188,188,2220,343,True,move-head,no-speech
5888,wav2lip--188-188--3967-3968--0.mp4,lip-sync,wav2lip,188,188,3967,3968,False,no-gesture,scripted-short
5889,wav2lip--188-188--3967-3968--1.mp4,lip-sync,wav2lip,188,188,3967,3968,True,no-gesture,scripted-short
5891,wav2lip--189-189--1690-615--0.mp4,lip-sync,wav2lip,189,189,1690,615,False,no-gesture,scripted-long
5892,wav2lip--189-189--1963-882--0.mp4,lip-sync,wav2lip,189,189,1963,882,False,no-gesture,unscripted
5893,wav2lip--189-189--1963-882--1.mp4,lip-sync,wav2lip,189,189,1963,882,True,no-gesture,unscripted
5894,wav2lip--189-189--2620-1556--0.mp4,lip-sync,wav2lip,189,189,2620,1556,False,no-gesture,scripted-short
5895,wav2lip--189-189--2620-1556--1.mp4,lip-sync,wav2lip,189,189,2620,1556,True,no-gesture,scripted-short
5896,wav2lip--189-189--2942-3972--0.mp4,lip-sync,wav2lip,189,189,2942,3972,False,no-gesture,scripted-short
5897,wav2lip--189-189--2942-3972--1.mp4,lip-sync,wav2lip,189,189,2942,3972,True,no-gesture,scripted-short
5898,wav2lip--19-19--4548-4805--0.mp4,lip-sync,wav2lip,19,19,4548,4805,False,move-head,no-speech
5899,wav2lip--19-19--4548-4805--1.mp4,lip-sync,wav2lip,19,19,4548,4805,True,move-head,no-speech
5900,wav2lip--19-19--4891-4119--0.mp4,lip-sync,wav2lip,19,19,4891,4119,False,no-gesture,scripted-long
5901,wav2lip--19-19--4978-5569--0.mp4,lip-sync,wav2lip,19,19,4978,5569,False,no-gesture,scripted-short
5902,wav2lip--19-19--4978-5569--1.mp4,lip-sync,wav2lip,19,19,4978,5569,True,no-gesture,scripted-short
5903,wav2lip--19-19--5746-5831--0.mp4,lip-sync,wav2lip,19,19,5746,5831,False,no-gesture,unscripted
5904,wav2lip--19-19--5746-5831--1.mp4,lip-sync,wav2lip,19,19,5746,5831,True,no-gesture,unscripted
5905,wav2lip--19-19--6309-6318--0.mp4,lip-sync,wav2lip,19,19,6309,6318,False,no-gesture,scripted-short
5906,wav2lip--19-19--6309-6318--1.mp4,lip-sync,wav2lip,19,19,6309,6318,True,no-gesture,scripted-short
5907,wav2lip--190-190--1168-1576--0.mp4,lip-sync,wav2lip,190,190,1168,1576,False,no-gesture,scripted-short
5908,wav2lip--190-190--1168-1576--1.mp4,lip-sync,wav2lip,190,190,1168,1576,True,no-gesture,scripted-short
5909,wav2lip--190-190--3390-3566--0.mp4,lip-sync,wav2lip,190,190,3390,3566,False,no-gesture,scripted-short
5910,wav2lip--190-190--3390-3566--1.mp4,lip-sync,wav2lip,190,190,3390,3566,True,no-gesture,scripted-short
5912,wav2lip--190-190--634-1710--0.mp4,lip-sync,wav2lip,190,190,634,1710,False,no-gesture,scripted-long
5913,wav2lip--190-190--902-1983--0.mp4,lip-sync,wav2lip,190,190,902,1983,False,no-gesture,unscripted
5914,wav2lip--190-190--902-1983--1.mp4,lip-sync,wav2lip,190,190,902,1983,True,no-gesture,unscripted
5916,wav2lip--191-191--1149-1825--0.mp4,lip-sync,wav2lip,191,191,1149,1825,False,no-gesture,scripted-short
5917,wav2lip--191-191--1149-1825--1.mp4,lip-sync,wav2lip,191,191,1149,1825,True,no-gesture,scripted-short
5918,wav2lip--191-191--3436-3106--0.mp4,lip-sync,wav2lip,191,191,3436,3106,False,no-gesture,scripted-short
5919,wav2lip--191-191--3436-3106--1.mp4,lip-sync,wav2lip,191,191,3436,3106,True,no-gesture,scripted-short
5920,wav2lip--191-191--616-1691--0.mp4,lip-sync,wav2lip,191,191,616,1691,False,no-gesture,scripted-long
5921,wav2lip--191-191--883-2764--0.mp4,lip-sync,wav2lip,191,191,883,2764,False,no-gesture,unscripted
5922,wav2lip--191-191--883-2764--1.mp4,lip-sync,wav2lip,191,191,883,2764,True,no-gesture,unscripted
5923,wav2lip--192-192--1027-1436--0.mp4,lip-sync,wav2lip,192,192,1027,1436,False,wave,no-speech
5924,wav2lip--192-192--1027-1436--1.mp4,lip-sync,wav2lip,192,192,1027,1436,True,wave,no-speech
5925,wav2lip--192-192--2363-2110--0.mp4,lip-sync,wav2lip,192,192,2363,2110,False,no-gesture,scripted-short
5926,wav2lip--192-192--2363-2110--1.mp4,lip-sync,wav2lip,192,192,2363,2110,True,no-gesture,scripted-short
5927,wav2lip--192-192--3724-4023--0.mp4,lip-sync,wav2lip,192,192,3724,4023,False,no-gesture,scripted-short
5928,wav2lip--192-192--3724-4023--1.mp4,lip-sync,wav2lip,192,192,3724,4023,True,no-gesture,scripted-short
5929,wav2lip--192-192--628-1703--0.mp4,lip-sync,wav2lip,192,192,628,1703,False,no-gesture,scripted-long
5930,wav2lip--192-192--895-1294--0.mp4,lip-sync,wav2lip,192,192,895,1294,False,no-gesture,unscripted
5931,wav2lip--192-192--895-1294--1.mp4,lip-sync,wav2lip,192,192,895,1294,True,no-gesture,unscripted
5932,wav2lip--193-193--1152-1828--0.mp4,lip-sync,wav2lip,193,193,1152,1828,False,no-gesture,scripted-short
5933,wav2lip--193-193--1152-1828--1.mp4,lip-sync,wav2lip,193,193,1152,1828,True,no-gesture,scripted-short
5934,wav2lip--193-193--1285-1967--0.mp4,lip-sync,wav2lip,193,193,1285,1967,False,no-gesture,unscripted
5935,wav2lip--193-193--1285-1967--1.mp4,lip-sync,wav2lip,193,193,1285,1967,True,no-gesture,unscripted
5936,wav2lip--193-193--1694-619--0.mp4,lip-sync,wav2lip,193,193,1694,619,False,no-gesture,scripted-long
5937,wav2lip--193-193--3775-3990--0.mp4,lip-sync,wav2lip,193,193,3775,3990,False,no-gesture,scripted-short
5938,wav2lip--193-193--3775-3990--1.mp4,lip-sync,wav2lip,193,193,3775,3990,True,no-gesture,scripted-short
5939,wav2lip--193-193--753-2224--0.mp4,lip-sync,wav2lip,193,193,753,2224,False,move-head,no-speech
5940,wav2lip--193-193--753-2224--1.mp4,lip-sync,wav2lip,193,193,753,2224,True,move-head,no-speech
5942,wav2lip--194-194--2661-1864--0.mp4,lip-sync,wav2lip,194,194,2661,1864,False,no-gesture,scripted-short
5943,wav2lip--194-194--2661-1864--1.mp4,lip-sync,wav2lip,194,194,2661,1864,True,no-gesture,scripted-short
5944,wav2lip--194-194--2804-1321--0.mp4,lip-sync,wav2lip,194,194,2804,1321,False,no-gesture,unscripted
5945,wav2lip--194-194--2804-1321--1.mp4,lip-sync,wav2lip,194,194,2804,1321,True,no-gesture,unscripted
5946,wav2lip--194-194--3428-3901--0.mp4,lip-sync,wav2lip,194,194,3428,3901,False,no-gesture,scripted-short
5947,wav2lip--194-194--3428-3901--1.mp4,lip-sync,wav2lip,194,194,3428,3901,True,no-gesture,scripted-short
5948,wav2lip--194-194--655-1731--0.mp4,lip-sync,wav2lip,194,194,655,1731,False,no-gesture,scripted-long
5949,wav2lip--195-195--1021-756--0.mp4,lip-sync,wav2lip,195,195,1021,756,False,wave,no-speech
5950,wav2lip--195-195--1021-756--1.mp4,lip-sync,wav2lip,195,195,1021,756,True,wave,no-speech
5951,wav2lip--195-195--1697-622--0.mp4,lip-sync,wav2lip,195,195,1697,622,False,no-gesture,scripted-long
5952,wav2lip--195-195--2104-1831--0.mp4,lip-sync,wav2lip,195,195,2104,1831,False,no-gesture,scripted-short
5953,wav2lip--195-195--2104-1831--1.mp4,lip-sync,wav2lip,195,195,2104,1831,True,no-gesture,scripted-short
5954,wav2lip--195-195--2770-889--0.mp4,lip-sync,wav2lip,195,195,2770,889,False,no-gesture,unscripted
5955,wav2lip--195-195--2770-889--1.mp4,lip-sync,wav2lip,195,195,2770,889,True,no-gesture,unscripted
5956,wav2lip--195-195--2930-2902--0.mp4,lip-sync,wav2lip,195,195,2930,2902,False,no-gesture,scripted-short
5957,wav2lip--195-195--2930-2902--1.mp4,lip-sync,wav2lip,195,195,2930,2902,True,no-gesture,scripted-short
5958,wav2lip--196-196--1185-2387--0.mp4,lip-sync,wav2lip,196,196,1185,2387,False,no-gesture,scripted-short
5959,wav2lip--196-196--1185-2387--1.mp4,lip-sync,wav2lip,196,196,1185,2387,True,no-gesture,scripted-short
5960,wav2lip--196-196--1317-919--0.mp4,lip-sync,wav2lip,196,196,1317,919,False,no-gesture,unscripted
5961,wav2lip--196-196--1317-919--1.mp4,lip-sync,wav2lip,196,196,1317,919,True,no-gesture,unscripted
5963,wav2lip--196-196--4024-2818--0.mp4,lip-sync,wav2lip,196,196,4024,2818,False,no-gesture,scripted-short
5964,wav2lip--196-196--4024-2818--1.mp4,lip-sync,wav2lip,196,196,4024,2818,True,no-gesture,scripted-short
5965,wav2lip--196-196--651-1727--0.mp4,lip-sync,wav2lip,196,196,651,1727,False,no-gesture,scripted-long
5967,wav2lip--197-197--2628-2496--0.mp4,lip-sync,wav2lip,197,197,2628,2496,False,no-gesture,scripted-short
5968,wav2lip--197-197--2628-2496--1.mp4,lip-sync,wav2lip,197,197,2628,2496,True,no-gesture,scripted-short
5969,wav2lip--197-197--2771-1289--0.mp4,lip-sync,wav2lip,197,197,2771,1289,False,no-gesture,unscripted
5970,wav2lip--197-197--2771-1289--1.mp4,lip-sync,wav2lip,197,197,2771,1289,True,no-gesture,unscripted
5971,wav2lip--197-197--3748-2854--0.mp4,lip-sync,wav2lip,197,197,3748,2854,False,no-gesture,scripted-short
5972,wav2lip--197-197--3748-2854--1.mp4,lip-sync,wav2lip,197,197,3748,2854,True,no-gesture,scripted-short
5973,wav2lip--197-197--623-1698--0.mp4,lip-sync,wav2lip,197,197,623,1698,False,no-gesture,scripted-long
5974,wav2lip--198-198--1736-660--0.mp4,lip-sync,wav2lip,198,198,1736,660,False,no-gesture,scripted-long
5975,wav2lip--198-198--1869-2142--0.mp4,lip-sync,wav2lip,198,198,1869,2142,False,no-gesture,scripted-short
5976,wav2lip--198-198--1869-2142--1.mp4,lip-sync,wav2lip,198,198,1869,2142,True,no-gesture,scripted-short
5977,wav2lip--198-198--2809-928--0.mp4,lip-sync,wav2lip,198,198,2809,928,False,no-gesture,unscripted
5978,wav2lip--198-198--2809-928--1.mp4,lip-sync,wav2lip,198,198,2809,928,True,no-gesture,unscripted
5979,wav2lip--198-198--3807-4042--0.mp4,lip-sync,wav2lip,198,198,3807,4042,False,no-gesture,scripted-short
5980,wav2lip--198-198--3807-4042--1.mp4,lip-sync,wav2lip,198,198,3807,4042,True,no-gesture,scripted-short
5982,wav2lip--199-199--1567-2361--0.mp4,lip-sync,wav2lip,199,199,1567,2361,False,no-gesture,scripted-short
5983,wav2lip--199-199--1567-2361--1.mp4,lip-sync,wav2lip,199,199,1567,2361,True,no-gesture,scripted-short
5984,wav2lip--199-199--1974-893--0.mp4,lip-sync,wav2lip,199,199,1974,893,False,no-gesture,unscripted
5985,wav2lip--199-199--1974-893--1.mp4,lip-sync,wav2lip,199,199,1974,893,True,no-gesture,unscripted
5986,wav2lip--199-199--4017-3384--0.mp4,lip-sync,wav2lip,199,199,4017,3384,False,no-gesture,scripted-short
5987,wav2lip--199-199--4017-3384--1.mp4,lip-sync,wav2lip,199,199,4017,3384,True,no-gesture,scripted-short
5988,wav2lip--199-199--626-1701--0.mp4,lip-sync,wav2lip,199,199,626,1701,False,no-gesture,scripted-long
5989,wav2lip--199-199--760-1434--0.mp4,lip-sync,wav2lip,199,199,760,1434,False,move-head,no-speech
5990,wav2lip--199-199--760-1434--1.mp4,lip-sync,wav2lip,199,199,760,1434,True,move-head,no-speech
5991,wav2lip--2-2--4096-4868--0.mp4,lip-sync,wav2lip,2,2,4096,4868,False,no-gesture,scripted-long
5992,wav2lip--2-2--4697-5808--0.mp4,lip-sync,wav2lip,2,2,4697,5808,False,no-gesture,unscripted
5993,wav2lip--2-2--4697-5808--1.mp4,lip-sync,wav2lip,2,2,4697,5808,True,no-gesture,unscripted
5994,wav2lip--2-2--4782-5385--0.mp4,lip-sync,wav2lip,2,2,4782,5385,False,move-head,no-speech
5995,wav2lip--2-2--4782-5385--1.mp4,lip-sync,wav2lip,2,2,4782,5385,True,move-head,no-speech
5996,wav2lip--2-2--5043-4182--0.mp4,lip-sync,wav2lip,2,2,5043,4182,False,no-gesture,scripted-short
5997,wav2lip--2-2--5043-4182--1.mp4,lip-sync,wav2lip,2,2,5043,4182,True,no-gesture,scripted-short
5998,wav2lip--2-2--5900-5908--0.mp4,lip-sync,wav2lip,2,2,5900,5908,False,no-gesture,scripted-short
5999,wav2lip--2-2--5900-5908--1.mp4,lip-sync,wav2lip,2,2,5900,5908,True,no-gesture,scripted-short
6000,wav2lip--20-20--4105-4877--0.mp4,lip-sync,wav2lip,20,20,4105,4877,False,no-gesture,scripted-long
6001,wav2lip--20-20--4362-5393--0.mp4,lip-sync,wav2lip,20,20,4362,5393,False,move-head,no-speech
6002,wav2lip--20-20--4362-5393--1.mp4,lip-sync,wav2lip,20,20,4362,5393,True,move-head,no-speech
6003,wav2lip--20-20--5225-4191--0.mp4,lip-sync,wav2lip,20,20,5225,4191,False,no-gesture,scripted-short
6004,wav2lip--20-20--5225-4191--1.mp4,lip-sync,wav2lip,20,20,5225,4191,True,no-gesture,scripted-short
6005,wav2lip--20-20--5817-5732--0.mp4,lip-sync,wav2lip,20,20,5817,5732,False,no-gesture,unscripted
6006,wav2lip--20-20--5817-5732--1.mp4,lip-sync,wav2lip,20,20,5817,5732,True,no-gesture,unscripted
6007,wav2lip--20-20--6090-6095--0.mp4,lip-sync,wav2lip,20,20,6090,6095,False,no-gesture,scripted-short
6008,wav2lip--20-20--6090-6095--1.mp4,lip-sync,wav2lip,20,20,6090,6095,True,no-gesture,scripted-short
6009,wav2lip--200-200--1064-799--0.mp4,lip-sync,wav2lip,200,200,1064,799,False,wave,no-speech
6010,wav2lip--200-200--1064-799--1.mp4,lip-sync,wav2lip,200,200,1064,799,True,wave,no-speech
6011,wav2lip--200-200--131-2146--0.mp4,lip-sync,wav2lip,200,200,131,2146,False,no-gesture,scripted-short
6012,wav2lip--200-200--131-2146--1.mp4,lip-sync,wav2lip,200,200,131,2146,True,no-gesture,scripted-short
6013,wav2lip--200-200--1330-2013--0.mp4,lip-sync,wav2lip,200,200,1330,2013,False,no-gesture,unscripted
6014,wav2lip--200-200--1330-2013--1.mp4,lip-sync,wav2lip,200,200,1330,2013,True,no-gesture,unscripted
6015,wav2lip--200-200--1740-664--0.mp4,lip-sync,wav2lip,200,200,1740,664,False,no-gesture,scripted-long
6016,wav2lip--200-200--3619-4091--0.mp4,lip-sync,wav2lip,200,200,3619,4091,False,no-gesture,scripted-short
6017,wav2lip--200-200--3619-4091--1.mp4,lip-sync,wav2lip,200,200,3619,4091,True,no-gesture,scripted-short
6018,wav2lip--201-201--1162-2111--0.mp4,lip-sync,wav2lip,201,201,1162,2111,False,no-gesture,scripted-short
6019,wav2lip--201-201--1162-2111--1.mp4,lip-sync,wav2lip,201,201,1162,2111,True,no-gesture,scripted-short
6020,wav2lip--201-201--1295-896--0.mp4,lip-sync,wav2lip,201,201,1295,896,False,no-gesture,unscripted
6021,wav2lip--201-201--1295-896--1.mp4,lip-sync,wav2lip,201,201,1295,896,True,no-gesture,unscripted
6022,wav2lip--201-201--1704-629--0.mp4,lip-sync,wav2lip,201,201,1704,629,False,no-gesture,scripted-long
